user_id,problem
30302,0.923024558002744
30303,0.8357565547895413
30304,0.5649217705254577
30305,0.3568409805498625
30306,0.07318648483117647
30307,0.09148552060991573
30308,0.20817848600283737
30309,0.8326329253201518
30310,0.2276380203425125
30311,0.22850377814084366
30312,0.5238528190389785
30313,0.9526313664906114
30314,0.20636838966960527
30315,0.31683496300607666
30316,0.23834101298131838
30317,0.16755162912669294
30318,0.8871439838605689
30319,0.35078334160220015
30320,0.1790212457014291
30321,0.1268805600110213
30322,0.49640425100025115
30323,0.27748418748005993
30324,0.11803877335770896
30325,0.9106499587741612
30326,0.15190464610439725
30327,0.17268526312646945
30328,0.4681003593981649
30329,0.07721552553134954
30330,0.41927325797987525
30331,0.24592047465003683
30332,0.9011844251851263
30333,0.1956301272500296
30334,0.21444581321649114
30335,0.1570642523227581
30336,0.17108502523300317
30337,0.18247699372120282
30338,0.5338549697517528
30339,0.8930525695918595
30340,0.1411535118529861
30341,0.1304158476221636
30342,0.13148155986865373
30343,0.8900197990395563
30344,0.32437203320777436
30345,0.16596601721973392
30346,0.19481338587817196
30347,0.49812574535628135
30348,0.37488776392276213
30349,0.20642252941430791
30350,0.2028466371572831
30351,0.1513283181602388
30352,0.2547195345874013
30353,0.16909087216238602
30354,0.24242365185617887
30355,0.3157110070724512
30356,0.112604881817383
30357,0.25326456431519206
30358,0.18563149691266365
30359,0.21299979589990803
30360,0.2304570700751587
30361,0.3144412085373781
30362,0.5172371606230924
30363,0.21092332615576273
30364,0.2510469568525206
30365,0.2968544432157139
30366,0.3877770399401616
30367,0.1650596362004577
30368,0.3480528286305842
30369,0.062058931649487836
30370,0.09030626945480547
30371,0.3844222167750185
30372,0.31638466567643836
30373,0.16423845947025484
30374,0.15113029607210757
30375,0.16523367783291573
30376,0.1342455697655024
30377,0.7948819974884674
30378,0.2449672754892472
30379,0.9061524927666792
30380,0.28416795776602344
30381,0.4086547435606969
30382,0.1335196642447506
30383,0.1449012012633394
30384,0.8643991459734445
30385,0.14765862141039285
30386,0.8503253535774388
30387,0.1529751681877738
30388,0.9233006086254143
30389,0.08129243746988253
30390,0.12400652475147922
30391,0.3845139428653361
30392,0.22310581737657395
30393,0.09727883469689358
30394,0.17299605526592507
30395,0.10771062344693465
30396,0.2127555739982708
30397,0.17765700786941988
30398,0.3553034784383973
30399,0.22207393263517117
30400,0.8766867479864086
30401,0.07258972136910806
30402,0.8996323206536713
30403,0.387414932330907
30404,0.14518891907736378
30405,0.23814942337894773
30406,0.10690813673947797
30407,0.16507063692879176
30408,0.3371198434535089
30409,0.22154413151534755
30410,0.131698251925491
30411,0.37067900025594763
30412,0.19617477441227416
30413,0.44031818322699584
30414,0.4153479250496659
30415,0.9180459985513868
30416,0.35432705373174916
30417,0.4852122330145441
30418,0.5937250883847819
30419,0.9395750308415036
30420,0.06268544449695738
30421,0.8938618758542752
30422,0.4048546122572982
30423,0.14630102129906863
30424,0.899469520577051
30425,0.5363103902026082
30426,0.4412998731507691
30427,0.23663362050751138
30428,0.11732869961248364
30429,0.3548640821107784
30430,0.38611938329277545
30431,0.07316365273773855
30432,0.20297974421379358
30433,0.7660048523992905
30434,0.3895156778796787
30435,0.7128960267887482
30436,0.4609230085174311
30437,0.16225364022018243
30438,0.06282490012156224
30439,0.8201604027963191
30440,0.14747158211522846
30441,0.21223507737745015
30442,0.5651390958257149
30443,0.9335315126019529
30444,0.13194809484494716
30445,0.7962387923811022
30446,0.14893276837009137
30447,0.9353670762573345
30448,0.6854759675725739
30449,0.9058609396306592
30450,0.9171233097761698
30451,0.15731633738886153
30452,0.17785680679391505
30453,0.16024448334881639
30454,0.15469977089527512
30455,0.8553520531353215
30456,0.23302418215678158
30457,0.15910251637036518
30458,0.4158493593165953
30459,0.28592483340505676
30460,0.1959790035860428
30461,0.15470571532223198
30462,0.11348204117565693
30463,0.16986328161033773
30464,0.45345902144764816
30465,0.18415370187426217
30466,0.24485793506795975
30467,0.14360931551053122
30468,0.18090740953596043
30469,0.3244815552757561
30470,0.8666444525339481
30471,0.28571802728006196
30472,0.43083316065368854
30473,0.8796848588609114
30474,0.3656261209548806
30475,0.16389881555967759
30476,0.1502505230851202
30477,0.18227857865798638
30478,0.9252274015854905
30479,0.1355998171938131
30480,0.2425984212403817
30481,0.7233001712320335
30482,0.18309379947711316
30483,0.3338735687158311
30484,0.1750776458295141
30485,0.6673229745936157
30486,0.9141504506996404
30487,0.12258425611706854
30488,0.4681686095364827
30489,0.24767941409059735
30490,0.1552513725376248
30491,0.10995610877797479
30492,0.7783747348726449
30493,0.8981943466372195
30494,0.3065209681226788
30495,0.580911218660514
30496,0.22729483464179037
30497,0.22561715883362787
30498,0.8097611749172665
30499,0.1408149711233397
30500,0.14768312376465717
30501,0.24174321613754682
30502,0.1511011972569329
30503,0.8780584210537342
30504,0.22995269341574523
30505,0.22729485556363574
30506,0.060695694887259975
30507,0.382392525188673
30508,0.18467203899388243
30509,0.2326256023460794
30510,0.6333525024478356
30511,0.4601486942656237
30512,0.11411001972577013
30513,0.16674912563783742
30514,0.26586613431912615
30515,0.26292154296789194
30516,0.20354854709609896
30517,0.19374513123617962
30518,0.8616058947524173
30519,0.36140453454785676
30520,0.15731187656123383
30521,0.8141562978149534
30522,0.5338210612774498
30523,0.11475240359401691
30524,0.4905038810085495
30525,0.08063937093058741
30526,0.23536397920071148
30527,0.9260141356989108
30528,0.24024518512646878
30529,0.2633692979230905
30530,0.19947222633694073
30531,0.29200737270788085
30532,0.45132311733943337
30533,0.8985505076816479
30534,0.15173679971928747
30535,0.347122574916732
30536,0.06260342855621026
30537,0.4295183258041296
30538,0.6081719174014361
30539,0.7706239127627171
30540,0.7646192156158018
30541,0.5168801620971474
30542,0.11444640318907384
30543,0.5673304195999823
30544,0.22102656585989375
30545,0.4033063236899308
30546,0.2246384786093719
30547,0.9021678030720771
30548,0.2639698225605918
30549,0.18856886916920554
30550,0.07580643170383124
30551,0.9121942671046136
30552,0.2686038819976538
30553,0.10240243537817399
30554,0.22424735346447847
30555,0.30578849651140416
30556,0.12311502301713877
30557,0.2875129539004796
30558,0.16705691392810654
30559,0.8765272784233274
30560,0.17885308743923276
30561,0.29924621848667715
30562,0.13172465393095292
30563,0.7467339074906315
30564,0.12007549153520192
30565,0.3615798470968383
30566,0.2230256938513805
30567,0.25496351199867584
30568,0.3279709678533094
30569,0.13557374547258158
30570,0.06148528735053264
30571,0.25418212905764265
30572,0.298835650261388
30573,0.9023672843922915
30574,0.13475297730213306
30575,0.22533452618077743
30576,0.1307778656328047
30577,0.17349288928132456
30578,0.23477457311344688
30579,0.6806146901284048
30580,0.11446455203839974
30581,0.2947549843011905
30582,0.06638471527410923
30583,0.41015530382350757
30584,0.3521115241690856
30585,0.15327001146785194
30586,0.8991826633489817
30587,0.16486719836194016
30588,0.15341763512180498
30589,0.10363668172417173
30590,0.1615165470803829
30591,0.1326436233397628
30592,0.31352381468250284
30593,0.1592561481905079
30594,0.7173819269514237
30595,0.15738752606463738
30596,0.21171730077252215
30597,0.8401314128896299
30598,0.09842114511131124
30599,0.8540655781850838
30600,0.17849398244858664
30601,0.1470033689020821
30602,0.16725699626112
30603,0.8507790567364419
30604,0.2659049211907451
30605,0.08152637237886429
30606,0.24466883628346206
30607,0.1538410634798095
30608,0.18829110684842865
30609,0.13839481426204348
30610,0.9180549571393115
30611,0.4302912511409267
30612,0.1126154987632062
30613,0.1125119025270569
30614,0.7092412089194097
30615,0.13136540167228436
30616,0.5062822456049613
30617,0.27153372628399314
30618,0.0845291950255919
30619,0.34975962350462425
30620,0.8544606189149606
30621,0.8163461018092609
30622,0.12645972487859344
30623,0.04991973963832256
30624,0.20824634364765957
30625,0.7884820909594229
30626,0.13070746793621676
30627,0.07397301730428289
30628,0.2520422507041583
30629,0.22815107841039248
30630,0.1476705739244821
30631,0.21973778720480994
30632,0.24271323512214252
30633,0.07994660994876372
30634,0.28809879276662015
30635,0.46188457886081463
30636,0.8050507659370639
30637,0.06601904177776907
30638,0.16662549360993983
30639,0.08887513907072049
30640,0.13161367228449036
30641,0.16248481517907545
30642,0.24883551741231466
30643,0.3672465281351391
30644,0.0719570371202553
30645,0.16968782043003616
30646,0.1037148881541153
30647,0.8632535612870932
30648,0.7054591290963316
30649,0.08454901304616691
30650,0.12417726455166485
30651,0.07793534765310477
30652,0.1458129525987665
30653,0.6818008591552965
30654,0.9022357915017026
30655,0.17297520544613965
30656,0.35811756525408406
30657,0.13601968814531595
30658,0.20573376394688792
30659,0.9035743549379607
30660,0.3154734432242962
30661,0.1752021656552181
30662,0.8147016122964947
30663,0.8986499036746264
30664,0.2747546716568334
30665,0.20474886512782595
30666,0.20585106507508263
30667,0.3636226075951929
30668,0.16539773114864612
30669,0.11436002590458809
30670,0.14069143272376008
30671,0.3586719328458448
30672,0.22789190997645895
30673,0.8164764648445718
30674,0.11315977408972218
30675,0.2013709901171805
30676,0.6928126052816467
30677,0.2816458973573649
30678,0.323604273093759
30679,0.636827487830616
30680,0.28416963757973807
30681,0.29081852306564765
30682,0.1349612184040607
30683,0.09041218543737368
30684,0.5003563664076046
30685,0.908145658034591
30686,0.9299105237235216
30687,0.5267924020977302
30688,0.21054880122920208
30689,0.9500892140984923
30690,0.22555663069531617
30691,0.1740710329156905
30692,0.15151227949538196
30693,0.2545460220332075
30694,0.08472837879959556
30695,0.16912763453461552
30696,0.09316253954217835
30697,0.9219344265978813
30698,0.33578923545359646
30699,0.1475210570395765
30700,0.7681000162308637
30701,0.07984658652899283
30702,0.067918303362648
30703,0.8557863477955504
30704,0.903666358961534
30705,0.07894098082893615
30706,0.11335397872633224
30707,0.38463907456427515
30708,0.7819014126679099
30709,0.22276979570782654
30710,0.8098297438320096
30711,0.24842168684139232
30712,0.9417927676562744
30713,0.467210184722368
30714,0.1318128343521908
30715,0.17913670726988074
30716,0.3512316308631438
30717,0.14733250523040245
30718,0.3259845089585436
30719,0.16169544301775063
30720,0.1528128494514026
30721,0.36863077371225716
30722,0.5246978380961377
30723,0.14588208644170927
30724,0.24880799500267622
30725,0.26761384974260155
30726,0.8862226486282503
30727,0.26882385682351356
30728,0.19249549210014097
30729,0.26201838504112906
30730,0.20254043736674673
30731,0.17669741797975433
30732,0.15171739339031975
30733,0.2149089273512258
30734,0.13534173665794305
30735,0.8912313068122734
30736,0.20085236475335
30737,0.5685966729330268
30738,0.8655652673585242
30739,0.34315860764428524
30740,0.5167443711481424
30741,0.20276006509711852
30742,0.4770487195528282
30743,0.10617040851679989
30744,0.9493664228852815
30745,0.11635587936442944
30746,0.13416255105593086
30747,0.15744437612936787
30748,0.450152053039895
30749,0.5543522894711733
30750,0.5952545858887932
30751,0.44308152694209707
30752,0.11718280513967771
30753,0.24871172621319923
30754,0.16097509615110953
30755,0.1702911655987889
30756,0.3464078433559907
30757,0.14628722130640906
30758,0.8104716820489807
30759,0.34406900795370526
30760,0.18581611094834496
30761,0.13414400280447433
30762,0.135560368086404
30763,0.36697920010744894
30764,0.7789478821503172
30765,0.21768415886068251
30766,0.24207560058445257
30767,0.1573657453356969
30768,0.2256207008087369
30769,0.8675638530307944
30770,0.9343704666346019
30771,0.7768767720309029
30772,0.875787717645657
30773,0.1457788959812498
30774,0.1641615898286969
30775,0.22025940358278998
30776,0.14993683036376215
30777,0.10249294350536664
30778,0.14257207346693004
30779,0.2186874862529762
30780,0.32713633900453104
30781,0.3277434222236792
30782,0.9031129808730544
30783,0.4399303576379312
30784,0.12412554613504878
30785,0.3879433303445854
30786,0.14246294042310792
30787,0.3219122396842546
30788,0.36445043161918633
30789,0.27353276394758047
30790,0.3772271546801627
30791,0.11378791733131484
30792,0.19709082610317794
30793,0.18329992959238395
30794,0.08750593775884641
30795,0.11631927857154023
30796,0.3047789623183761
30797,0.21108526096901356
30798,0.12020885086032511
30799,0.5004841555303788
30800,0.2074153147971772
30801,0.2731729686378192
30802,0.9483678572085695
30803,0.11406323211105211
30804,0.08548001015260072
30805,0.1693575032985921
30806,0.2685276145419665
30807,0.13437052433336302
30808,0.2678435125947628
30809,0.2705710794616008
30810,0.08141821890352467
30811,0.16973807333588645
30812,0.09769450189241047
30813,0.4271383524712335
30814,0.40205626197145233
30815,0.30609937469960863
30816,0.10842060324655411
30817,0.26061757057683854
30818,0.09575277176693069
30819,0.2888840095082149
30820,0.8566699000836792
30821,0.19337402208058788
30822,0.06541562049813814
30823,0.18901647224344584
30824,0.08471973716735208
30825,0.33939946199576837
30826,0.09841371412583393
30827,0.6005411269866743
30828,0.9280581582150037
30829,0.17621582473984673
30830,0.11874135778415962
30831,0.897039529267615
30832,0.38514365668852707
30833,0.10571916931244485
30834,0.9356538490267626
30835,0.27680763732648866
30836,0.1197163895829891
30837,0.3216783860129921
30838,0.7888779961150605
30839,0.5082871765312412
30840,0.13557751181334665
30841,0.24980897094891785
30842,0.20000656616445403
30843,0.25800307233967246
30844,0.22800717544481777
30845,0.8788331267604872
30846,0.2918786080428451
30847,0.10288241192651164
30848,0.7390424471995302
30849,0.3902269661677506
30850,0.41215594109805215
30851,0.850232957384756
30852,0.14922970001239197
30853,0.1235403109661621
30854,0.2485897748851854
30855,0.08401672768965836
30856,0.6295607110472843
30857,0.1221878911233341
30858,0.47980274403616957
30859,0.2735717196960009
30860,0.10365164561148581
30861,0.28757161231057127
30862,0.1291402419519475
30863,0.9486538169741054
30864,0.9418593698708225
30865,0.191308211273865
30866,0.16309747052370935
30867,0.14616358350482891
30868,0.6370420620762363
30869,0.3193675887280156
30870,0.21970211342863635
30871,0.12716546013217753
30872,0.2815941848386923
30873,0.11414897925349277
30874,0.1416565071697613
30875,0.1775175778169842
30876,0.13752487577694691
30877,0.14986756034854443
30878,0.1483186514016973
30879,0.3561174807855573
30880,0.3036525872282921
30881,0.19697295340537793
30882,0.9361783589863303
30883,0.3853477959503023
30884,0.5621061041858898
30885,0.12184241419650448
30886,0.23644186632425365
30887,0.32248342048417455
30888,0.19346093400357803
30889,0.13003962309480532
30890,0.2236354268220915
30891,0.2906159086960544
30892,0.9573698653799569
30893,0.45434396370193203
30894,0.1782437102444557
30895,0.9009654952134368
30896,0.17196807825045332
30897,0.3318098975954247
30898,0.2540190465685579
30899,0.2147073177614441
30900,0.1874692191084761
30901,0.1921281190532097
30902,0.12115069118354138
30903,0.27491795818088927
30904,0.07399220397782813
30905,0.3508961329719198
30906,0.10940093985376402
30907,0.27704743758845424
30908,0.23203734852677527
30909,0.2373434154870414
30910,0.5132063160624911
30911,0.18450773037977472
30912,0.3817876580172401
30913,0.6815033949829769
30914,0.9067806546176328
30915,0.16900909882252702
30916,0.3902415171252578
30917,0.1302491320750264
30918,0.33640566560331714
30919,0.4192119770490687
30920,0.592554428996191
30921,0.16656555382675223
30922,0.8053658211794864
30923,0.3883688130538765
30924,0.19523762997361194
30925,0.16703103340278946
30926,0.3484660949765093
30927,0.3585415544168951
30928,0.26199313338142677
30929,0.13566883205753222
30930,0.0603550038521764
30931,0.6929106961956598
30932,0.4374988824143542
30933,0.9454919120055413
30934,0.26924489246141287
30935,0.15007283225194548
30936,0.07015221582911886
30937,0.9533036870173627
30938,0.6631202527279507
30939,0.11800490123603717
30940,0.34223475537389514
30941,0.7056161873642622
30942,0.10321433560377243
30943,0.2772444081232062
30944,0.7548175517652055
30945,0.20748365070166752
30946,0.14529974403420934
30947,0.2786663667347523
30948,0.25548074725660275
30949,0.4425601811670026
30950,0.8714898686542146
30951,0.5318295876581561
30952,0.8194455010106293
30953,0.2594278366238973
30954,0.8215722287308244
30955,0.08412138562331288
30956,0.12854903843835006
30957,0.9250237215389957
30958,0.11373818894860414
30959,0.3280339875518473
30960,0.07233724025043398
30961,0.07009031856459487
30962,0.11597260790242166
30963,0.0878344527625559
30964,0.8542531669704853
30965,0.11559755962990921
30966,0.2581211648847079
30967,0.422111080654153
30968,0.18044731203377498
30969,0.6302969592990797
30970,0.26376415740756615
30971,0.13051799484864637
30972,0.3670926785355078
30973,0.4852360479357907
30974,0.5189297800605887
30975,0.11327147994773608
30976,0.2859668598838609
30977,0.2824842241426538
30978,0.4979057340693196
30979,0.1478537593061412
30980,0.2317645290649415
30981,0.07016900089475604
30982,0.9417650574276296
30983,0.14967290100885522
30984,0.2775102894121228
30985,0.17561961925519395
30986,0.4407570894020973
30987,0.9185422870029503
30988,0.1764933925067181
30989,0.6392902531266084
30990,0.8571428533606954
30991,0.6606722184093236
30992,0.2938320258448703
30993,0.1573898197022585
30994,0.7335369078629554
30995,0.8997158137279597
30996,0.17395935835797238
30997,0.19339825345103703
30998,0.8854268846878419
30999,0.19981171839211598
31000,0.3356725101310392
31001,0.3138798469908497
31002,0.8457224358095776
31003,0.4575790521750312
31004,0.16487469621135983
31005,0.1661452154094453
31006,0.9125192392688536
31007,0.19354211084561437
31008,0.34509497596165994
31009,0.11721307237887935
31010,0.7891751349357663
31011,0.17830603077495752
31012,0.12261419703347132
31013,0.2137693837336656
31014,0.10208568785867093
31015,0.38346433125535717
31016,0.24740219663343876
31017,0.28630607461367474
31018,0.9079108454614161
31019,0.15578319810304633
31020,0.18914571777283837
31021,0.28365392058970307
31022,0.12274829082888732
31023,0.10911731689062303
31024,0.8187239306164024
31025,0.3125373394968754
31026,0.2434410711428261
31027,0.8287949285225467
31028,0.2104934116940934
31029,0.1362698101945973
31030,0.16300922031968804
31031,0.23931603633369847
31032,0.060438864962026884
31033,0.1571736045061939
31034,0.950543105203403
31035,0.642515579668914
31036,0.7261080093165285
31037,0.42288855781591755
31038,0.44416129538030263
31039,0.13499109847416632
31040,0.9306065767834554
31041,0.23208590557281225
31042,0.08619408773815533
31043,0.2254867069606961
31044,0.16647735767901797
31045,0.1824617557320334
31046,0.49122662783673654
31047,0.06755352735988492
31048,0.24891813234766788
31049,0.08088623975632148
31050,0.1470879736640259
31051,0.13740925253282818
31052,0.9061805869591412
31053,0.39084923203787714
31054,0.27605667579535614
31055,0.08496263669536797
31056,0.1343536268645166
31057,0.371840638947561
31058,0.36492908437746224
31059,0.14138912103325288
31060,0.12238731869486734
31061,0.20977870006469604
31062,0.22118138674048834
31063,0.1776349009042876
31064,0.9051088306018089
31065,0.175153944585822
31066,0.7404899606557519
31067,0.2181677083866761
31068,0.5096228797359746
31069,0.2714281849674412
31070,0.3868972638105719
31071,0.17563920938388708
31072,0.06614297302440497
31073,0.42625001302061216
31074,0.2322311053785647
31075,0.23582589316871397
31076,0.7732410485906187
31077,0.09374336853119676
31078,0.1423723623465916
31079,0.30085563599516113
31080,0.9063816864768345
31081,0.06698121632639586
31082,0.24968878786781037
31083,0.8433290640082416
31084,0.11164389219342467
31085,0.30885717192877743
31086,0.11510447649204429
31087,0.48186390351770364
31088,0.24551853567693097
31089,0.8446463633206894
31090,0.22754634612052835
31091,0.1236741780549655
31092,0.1623666013993558
31093,0.11525187981591416
31094,0.12266923135556151
31095,0.36249333050162447
31096,0.45533560354623814
31097,0.08743719903696175
31098,0.6484674268683271
31099,0.18168661955568546
31100,0.3379919179596466
31101,0.09512140145507546
31102,0.9006056178437843
31103,0.35025033150796053
31104,0.17615786633939987
31105,0.6377619639980713
31106,0.2519486907608532
31107,0.31964426456386313
31108,0.8610245728437348
31109,0.21591504540401055
31110,0.42069296504728615
31111,0.14300969100835928
31112,0.895884153468962
31113,0.08244514858404677
31114,0.0959410393004756
31115,0.09113869533829048
31116,0.1632882230964969
31117,0.1960059278328177
31118,0.1290478176348692
31119,0.12497655428666932
31120,0.1137128563181496
31121,0.11745145812061404
31122,0.17252640986358225
31123,0.10345844564524424
31124,0.29735157659623335
31125,0.4801308757900255
31126,0.12590745903387948
31127,0.8784710554629758
31128,0.08638318587148781
31129,0.29431899929921895
31130,0.9338034100301856
31131,0.5161056392866442
31132,0.07698601408349241
31133,0.5325271094861473
31134,0.20688590678798582
31135,0.19437950044737975
31136,0.10879708331765074
31137,0.3711017318282063
31138,0.31395471720428175
31139,0.9452407533641192
31140,0.28058150424409495
31141,0.13190810758492746
31142,0.12267726290474608
31143,0.8384603828308156
31144,0.17837712501178096
31145,0.8936549598427842
31146,0.21024458788174993
31147,0.21972642058379807
31148,0.8414766267935724
31149,0.20995381216779627
31150,0.8982361054013009
31151,0.35749575107756754
31152,0.3981447810246654
31153,0.18164298915126384
31154,0.15228487519179082
31155,0.4016647760749696
31156,0.05857706837135338
31157,0.18339798875966565
31158,0.2066438015012512
31159,0.28027302465096865
31160,0.8328188851819744
31161,0.9056298348714803
31162,0.07328051691085236
31163,0.36267504507452114
31164,0.4310434357625268
31165,0.0894994622801117
31166,0.2875575852564059
31167,0.13470788687565563
31168,0.8623871550440896
